,cf_version,stdname_tb,stdarea_tb,stdregn_tb,time,time_bnds,lat,lat_bnds,lon,lon_bnds,toz,lev,nbnds,time1,ccmi_year,ccmi_month,ccmi_day,ccmi_hour,ccmi_minute,latitude,longitude,atmosphere_mole_content_of_ozone_standard_deviation,atmosphere_mole_content_of_ozone_standard_error,atmosphere_mole_content_of_ozone_number_of_observations,atmosphere_mole_content_of_ozone,latitude_longitude
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_200001-200912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_201001-201912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_202001-202912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_203001-203912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_204001-204912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_205001-205912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_206001-206912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_207001-207912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_208001-208912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-CAMBRIDGE/UMUKCA-UCAM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_UMUKCA-UCAM_refC2_r1i1p1_209001-209912.nc,CF-1.5,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,OK,OK,OK,OK,OK,"ERROR: (3.1): Units are not consistent with those given in the standard_name table.
WARN: (7.2): cell_measures refers to variable areacella that doesn't exist in this netCDF file. This is strictly an error if the cell_measures variable is not included in the dataset.",,,,,,,,,,,,,,,OK
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_refC2_r1i1p1_196001-201012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_refC2_r1i1p1_201101-206012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/refC2/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_refC2_r1i1p1_206101-210012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fCH4/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fCH4_r1i1p1_196001-201012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fCH4/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fCH4_r1i1p1_201101-206012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fCH4/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fCH4_r1i1p1_206101-210012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fEmis/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fEmis_r1i1p1_196001-201012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fEmis/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fEmis_r1i1p1_201101-206012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fEmis/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fEmis_r1i1p1_206101-210012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fGHG/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fGHG_r1i1p1_196001-201012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fGHG/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fGHG_r1i1p1_201101-206012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fGHG/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fGHG_r1i1p1_206101-210012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fN2O/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fN2O_r1i1p1_196001-201012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fN2O/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fN2O_r1i1p1_201101-206012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fN2O/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fN2O_r1i1p1_206101-210012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fODS/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fODS_r1i1p1_196001-201012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fODS/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fODS_r1i1p1_201101-206012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2fODS/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2fODS_r1i1p1_206101-210012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2GeoMIPG4/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2GeoMIPG4_r1i1p1_202001-209012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
Sources/Ccmi/ftp.ceda.ac.uk/badc/wcrp-ccmi/data/CCMI-1/output/U-LAQUILA/ULAQ-CCM/senC2rcp26/mon/atmos/monthly/r1i1p1/v1/toz/toz_monthly_ULAQ-CCM_senC2rcp26_r1i1p1_200001-205012.nc,CF-1.4,79 (2022-03-19T15:25:54Z),10 (23 June 2020),4 (18 December 2018),OK,,OK,,OK,,ERROR: (3.1): Units are not consistent with those given in the standard_name table.,,,,"WARN: (4.4): The unit 'year', defined by udunits to be exactly 365.242198781 days, should be used with caution. It is not a calendar year.","WARN: (4.4): The unit 'month', defined by udunits to be exactly year/12, should be used with caution",OK,OK,OK,,,,,,,
